kind	context	id	count	subjects
qid	statement_value	Q2736	9	9
qid	statement_value	Q273610	1	1
qid	statement_value	Q2736146	1	1
qid	statement_value	Q273623	1	1
qid	statement_value	Q2736610	1	1
qid	statement_value	Q2736850	1	1
qid	statement_value	Q2736989	1	1
qid	statement_value	Q2737008	1	1
qid	statement_value	Q2737173	1	1
qid	statement_value	Q2737347	1	1
qid	statement_value	Q2737721	1	1
qid	statement_value	Q273831	1	1
qid	statement_value	Q2738581	1	1
qid	statement_value	Q27386778	1	1
qid	statement_value	Q273976	1	1
qid	statement_value	Q27407	1	1
qid	statement_value	Q274079	1	1
qid	statement_value	Q2741056	1	1
qid	statement_value	Q274153	1	1
qid	statement_value	Q2742	1	1
qid	statement_value	Q2742711	1	1
qid	statement_value	Q2742804	1	1
qid	statement_value	Q2743	1	1
qid	statement_value	Q27431229	1	1
qid	statement_value	Q27433	1	1
qid	statement_value	Q274393	1	1
qid	statement_value	Q27449	1	1
qid	statement_value	Q274586	1	1
qid	statement_value	Q2746643	1	1
qid	statement_value	Q27468	1	1
qid	statement_value	Q2747456	2	2
qid	statement_value	Q274782	1	1
qid	statement_value	Q27479	1	1
qid	statement_value	Q2749	2	2
qid	statement_value	Q27493	1	1
qid	statement_value	Q27496	1	1
qid	statement_value	Q275068	1	1
qid	statement_value	Q27508090	1	1
qid	statement_value	Q27509	1	1
qid	statement_value	Q2751034	1	1
qid	statement_value	Q275186	1	1
qid	statement_value	Q27522900	1	1
qid	statement_value	Q27529133	1	1
qid	statement_value	Q27532	1	1
qid	statement_value	Q275447	1	1
qid	statement_value	Q275450	2	2
qid	statement_value	Q2754860	1	1
qid	statement_value	Q2755127	1	1
qid	statement_value	Q27556165	1	1
qid	statement_value	Q275620	1	1
qid	statement_value	Q27581330	1	1
qid	statement_value	Q27611	1	1
qid	statement_value	Q276173	1	1
qid	statement_value	Q276258	1	1
qid	statement_value	Q276276	2	2
qid	statement_value	Q2763	3	3
qid	statement_value	Q2763698	1	1
qid	statement_value	Q276572	1	1
qid	statement_value	Q2766	1	1
qid	statement_value	Q27673	1	1
qid	statement_value	Q27686	2	2
qid	statement_value	Q27688451	1	1
qid	statement_value	Q27688832	1	1
qid	statement_value	Q2773	1	1
qid	statement_value	Q277312	1	1
qid	statement_value	Q2775236	1	1
qid	statement_value	Q2775569	2	2
qid	statement_value	Q277569	1	1
qid	statement_value	Q277628	1	1
qid	statement_value	Q277759	1	1
qid	statement_value	Q277793	2	2
qid	statement_value	Q277855	1	1
qid	statement_value	Q277964	1	1
qid	statement_value	Q278061	1	1
qid	statement_value	Q278141	1	1
qid	statement_value	Q278221	1	1
qid	statement_value	Q278222	1	1
qid	statement_value	Q278364	1	1
qid	statement_value	Q278447	2	2
qid	statement_value	Q278485	1	1
qid	statement_value	Q278568	1	1
qid	statement_value	Q2786172	1	1
qid	statement_value	Q2787508	1	1
qid	statement_value	Q278781	1	1
qid	statement_value	Q27885082	2	2
qid	statement_value	Q2788578	1	1
qid	statement_value	Q27897611	1	1
qid	statement_value	Q2790396	1	1
qid	statement_value	Q27908081	1	1
qid	statement_value	Q27911	1	1
qid	statement_value	Q27921377	1	1
qid	statement_value	Q27922104	1	1
qid	statement_value	Q279239	1	1
qid	statement_value	Q279264	1	1
qid	statement_value	Q27926411	1	1
qid	statement_value	Q2792936	1	1
qid	statement_value	Q2793400	1	1
qid	statement_value	Q2793701	1	1
qid	statement_value	Q27939	2	2
qid	statement_value	Q27948	1	1
qid	statement_value	Q2794937	1	1
qid	statement_value	Q2795	1	1
qid	statement_value	Q279520	1	1
qid	statement_value	Q279532	3	3
qid	statement_value	Q2795791	1	1
qid	statement_value	Q2795949	1	1
qid	statement_value	Q27965041	1	1
qid	statement_value	Q2796766	1	1
qid	statement_value	Q27968	1	1
qid	statement_value	Q27970162	1	1
qid	statement_value	Q2797206	1	1
qid	statement_value	Q27987326	1	1
qid	statement_value	Q2798820	1	1
qid	statement_value	Q279926	1	1
qid	statement_value	Q27996264	1	1
qid	statement_value	Q27996460	1	1
qid	statement_value	Q27996466	1	1
qid	statement_value	Q28	3	3
qid	statement_value	Q28006713	1	1
qid	statement_value	Q28008277	1	1
qid	statement_value	Q28008286	1	1
qid	statement_value	Q28008314	1	1
qid	statement_value	Q28009010	1	1
qid	statement_value	Q2801632	1	1
qid	statement_value	Q2801657	1	1
qid	statement_value	Q280167	1	1
qid	statement_value	Q280221	1	1
qid	statement_value	Q280354	1	1
qid	statement_value	Q28051323	1	1
qid	statement_value	Q28060830	1	1
qid	statement_value	Q28065039	1	1
qid	statement_value	Q2807	1	1
qid	statement_value	Q280783	1	1
qid	statement_value	Q280818	1	1
qid	statement_value	Q28086552	1	1
qid	statement_value	Q2809148	1	1
qid	statement_value	Q2811	1	1
qid	statement_value	Q281124	1	1
qid	statement_value	Q28113351	1	1
qid	statement_value	Q28125149	1	1
qid	statement_value	Q28125151	1	1
qid	statement_value	Q28125155	1	1
qid	statement_value	Q28136886	1	1
qid	statement_value	Q281473	1	1
qid	statement_value	Q2814783	1	1
qid	statement_value	Q28150963	1	1
qid	statement_value	Q281524	1	1
qid	statement_value	Q2815948	1	1
qid	statement_value	Q281644	1	1
qid	statement_value	Q28165	1	1
qid	statement_value	Q281678	1	1
qid	statement_value	Q281721	1	1
qid	statement_value	Q281954	1	1
qid	statement_value	Q282	2	2
qid	statement_value	Q282031	1	1
qid	statement_value	Q282049	1	1
qid	statement_value	Q282113	1	1
qid	statement_value	Q28244	1	1
qid	statement_value	Q2824523	1	1
qid	statement_value	Q28257	1	1
qid	statement_value	Q2827269	1	1
qid	statement_value	Q2827871	2	2
qid	statement_value	Q2828885	1	1
qid	statement_value	Q282939	1	1
qid	statement_value	Q28298	1	1
qid	statement_value	Q283	1	1
qid	statement_value	Q2830455	1	1
qid	statement_value	Q283102	1	1
qid	statement_value	Q28319	1	1
qid	statement_value	Q2833	2	2
qid	statement_value	Q28337	1	1
qid	statement_value	Q28341938	1	1
qid	statement_value	Q283509	1	1
qid	statement_value	Q28352	1	1
qid	statement_value	Q283695	1	1
qid	statement_value	Q283741	1	1
qid	statement_value	Q28374376	1	1
qid	statement_value	Q283749	1	1
qid	statement_value	Q2837942	2	2
qid	statement_value	Q283874	1	1
qid	statement_value	Q283880	1	1
qid	statement_value	Q283887	1	1
qid	statement_value	Q28389	1	1
qid	statement_value	Q283895	1	1
qid	statement_value	Q28390	2	2
qid	statement_value	Q2839009	1	1
qid	statement_value	Q283903	1	1
qid	statement_value	Q283910	1	1
qid	statement_value	Q2840	1	1
qid	statement_value	Q284039	1	1
qid	statement_value	Q28418670	1	1
qid	statement_value	Q284220	1	1
qid	statement_value	Q28425	1	1
qid	statement_value	Q284256	1	1
qid	statement_value	Q2842787	1	1
qid	statement_value	Q2843	1	1
qid	statement_value	Q2845593	1	1
qid	statement_value	Q28469887	1	1
qid	statement_value	Q28472	2	2
qid	statement_value	Q284885	1	1
qid	statement_value	Q285042	1	1
qid	statement_value	Q28510	2	2
qid	statement_value	Q28513	1	1
qid	statement_value	Q28524	1	1
qid	statement_value	Q2854916	1	1
qid	statement_value	Q2855494	1	1
qid	statement_value	Q2857311	1	1
qid	statement_value	Q28575	1	1
qid	statement_value	Q2857578	3	3
qid	statement_value	Q28578	2	2
qid	statement_value	Q285879	1	1
qid	statement_value	Q286	1	1
qid	statement_value	Q28602	1	1
qid	statement_value	Q286020	1	1
qid	statement_value	Q2861	2	2
qid	statement_value	Q2864	1	1
qid	statement_value	Q28640	1	1
qid	statement_value	Q2865	1	1
qid	statement_value	Q2865819	1	1
qid	statement_value	Q2866250	1	1
qid	statement_value	Q2867027	1	1
qid	statement_value	Q286840	1	1
qid	statement_value	Q28692	1	1
qid	statement_value	Q28692585	2	2
qid	statement_value	Q28692710	1	1
qid	statement_value	Q28693	2	2
qid	statement_value	Q287	1	1
qid	statement_value	Q287215	1	1
qid	statement_value	Q2872553	2	2
qid	statement_value	Q287260	3	3
qid	statement_value	Q2873500	1	1
qid	statement_value	Q28739958	1	1
qid	statement_value	Q2874402	1	1
qid	statement_value	Q28748109	1	1
qid	statement_value	Q28754054	2	2
qid	statement_value	Q2878182	1	1
qid	statement_value	Q287903	1	1
qid	statement_value	Q28791005	1	1
qid	statement_value	Q28791203	1	1
qid	statement_value	Q28802005	1	1
qid	statement_value	Q28803	4	4
qid	statement_value	Q28813	2	2
qid	statement_value	Q2881341	1	1
qid	statement_value	Q28820001	1	1
qid	statement_value	Q28823	3	3
qid	statement_value	Q28833099	7	7
qid	statement_value	Q28837	6	6
qid	statement_value	Q288401	1	1
qid	statement_value	Q28843555	1	1
qid	statement_value	Q2884546	1	1
qid	statement_value	Q288510	1	1
qid	statement_value	Q2885646	1	1
qid	statement_value	Q2886413	1	1
qid	statement_value	Q28869365	1	1
qid	statement_value	Q28870512	1	1
qid	statement_value	Q288728	5	5
qid	statement_value	Q2887356	1	1
qid	statement_value	Q28877	1	1
qid	statement_value	Q288928	1	1
qid	statement_value	Q289	1	1
qid	statement_value	Q289005	1	1
qid	statement_value	Q28916711	1	1
qid	statement_value	Q28922	1	1
qid	statement_value	Q28933489	1	1
qid	statement_value	Q28942	1	1
qid	statement_value	Q28942722	1	1
qid	statement_value	Q2894303	1	1
qid	statement_value	Q28945432	1	1
qid	statement_value	Q289612	1	1
qid	statement_value	Q28966302	1	1
qid	statement_value	Q28968511	1	1
qid	statement_value	Q2897058	1	1
qid	statement_value	Q28973077	1	1
qid	statement_value	Q2897866	1	1
qid	statement_value	Q28989	2	2
qid	statement_value	Q29	3	3
qid	statement_value	Q290	2	2
qid	statement_value	Q2900348	1	1
qid	statement_value	Q29017603	1	1
qid	statement_value	Q290178	1	1
qid	statement_value	Q2902462	1	1
qid	statement_value	Q29042997	1	1
qid	statement_value	Q2904868	1	1
qid	statement_value	Q29051769	1	1
qid	statement_value	Q29052406	1	1
qid	statement_value	Q29053585	1	1
qid	statement_value	Q29053744	2	2
qid	statement_value	Q29053853	1	1
qid	statement_value	Q290562	1	1
qid	statement_value	Q290669	1	1
qid	statement_value	Q2906862	1	1
qid	statement_value	Q2906904	1	1
qid	statement_value	Q290691	3	3
qid	statement_value	Q290702	1	1
qid	statement_value	Q2908004	1	1
qid	statement_value	Q290805	1	1
qid	statement_value	Q29099	1	1
qid	statement_value	Q291	1	1
qid	statement_value	Q2910	1	1
qid	statement_value	Q291099	1	1
qid	statement_value	Q291177	2	2
qid	statement_value	Q2912517	1	1
qid	statement_value	Q29137	1	1
qid	statement_value	Q29142	1	1
qid	statement_value	Q2914212	1	1
qid	statement_value	Q2914427	1	1
qid	statement_value	Q2914621	1	1
qid	statement_value	Q2915	1	1
qid	statement_value	Q2915329	1	1
qid	statement_value	Q2915731	1	1
qid	statement_value	Q2916202	2	2
qid	statement_value	Q2917928	1	1
qid	statement_value	Q2918061	1	1
qid	statement_value	Q29182	1	1
qid	statement_value	Q29182003	1	1
qid	statement_value	Q2918584	3	3
qid	statement_value	Q2919046	2	2
qid	statement_value	Q2919270	1	1
qid	statement_value	Q2920422	1	1
qid	statement_value	Q2920572	1	1
qid	statement_value	Q2920644	1	1
qid	statement_value	Q2920921	1	1
qid	statement_value	Q2920963	1	1
qid	statement_value	Q29214	1	1
qid	statement_value	Q29221	1	1
qid	statement_value	Q2923673	2	2
qid	statement_value	Q292691	1	1
qid	statement_value	Q2927074	1	1
qid	statement_value	Q292927	1	1
qid	statement_value	Q2929800	2	2
qid	statement_value	Q293000	1	1
qid	statement_value	Q29310412	2	2
qid	statement_value	Q29314872	1	1
qid	statement_value	Q2934	2	2
qid	statement_value	Q2935	2	2
qid	statement_value	Q29353484	2	2
qid	statement_value	Q2936	2	2
qid	statement_value	Q2936043	1	1
qid	statement_value	Q2937807	1	1
qid	statement_value	Q294	1	1
qid	statement_value	Q2941309	1	1
qid	statement_value	Q29428373	1	1
qid	statement_value	Q294362	1	1
qid	statement_value	Q2945560	1	1
qid	statement_value	Q29457028	2	2
qid	statement_value	Q2946681	1	1
qid	statement_value	Q29472543	2	2
qid	statement_value	Q29473501	1	1
qid	statement_value	Q29476	1	1
qid	statement_value	Q29479539	1	1
qid	statement_value	Q2948144	1	1
qid	statement_value	Q29485	1	1
qid	statement_value	Q29486521	1	1
qid	statement_value	Q2948691	1	1
qid	statement_value	Q2949123	1	1
qid	statement_value	Q29509080	1	1
qid	statement_value	Q29514218	1	1
qid	statement_value	Q29514839	1	1
qid	statement_value	Q29520	2	2
qid	statement_value	Q29526	1	1
qid	statement_value	Q29529886	1	1
qid	statement_value	Q29539	1	1
qid	statement_value	Q29548	1	1
qid	statement_value	Q29553	1	1
qid	statement_value	Q2956685	1	1
qid	statement_value	Q29572385	1	1
qid	statement_value	Q295822	2	2
qid	statement_value	Q29584728	1	1
qid	statement_value	Q295865	1	1
qid	statement_value	Q29596700	1	1
qid	statement_value	Q29598000	1	1
qid	statement_value	Q2961479	1	1
qid	statement_value	Q2961580	2	2
qid	statement_value	Q2961975	1	1
qid	statement_value	Q2962041	1	1
qid	statement_value	Q29627	1	1
qid	statement_value	Q29643	2	2
qid	statement_value	Q29653	1	1
qid	statement_value	Q2966	2	2
qid	statement_value	Q296859	1	1
qid	statement_value	Q29688905	1	1
qid	statement_value	Q296955	1	1
qid	statement_value	Q297055	1	1
qid	statement_value	Q2972841	1	1
qid	statement_value	Q2973	1	1
qid	statement_value	Q2975633	1	1
qid	statement_value	Q2977	1	1
qid	statement_value	Q2978	1	1
qid	statement_value	Q2979	1	1
qid	statement_value	Q2979031	5	5
qid	statement_value	Q298	1	1
qid	statement_value	Q29818913	1	1
qid	statement_value	Q2981904	1	1
qid	statement_value	Q2982547	1	1
qid	statement_value	Q29838881	1	1
qid	statement_value	Q2983893	1	1
qid	statement_value	Q2984138	1	1
qid	statement_value	Q2985084	1	1
qid	statement_value	Q29863201	1	1
qid	statement_value	Q2986369	1	1
qid	statement_value	Q29876	1	1
qid	statement_value	Q29882054	1	1
qid	statement_value	Q29884806	1	1
qid	statement_value	Q2989380	1	1
qid	statement_value	Q2991177	1	1
qid	statement_value	Q2992308	1	1
qid	statement_value	Q2992372	1	1
qid	statement_value	Q29924639	1	1
qid	statement_value	Q29933786	1	1
qid	statement_value	Q2994387	1	1
qid	statement_value	Q2995529	3	3
qid	statement_value	Q29955851	3	3
qid	statement_value	Q2995644	1	1
qid	statement_value	Q29957	1	1
qid	statement_value	Q2996400	1	1
qid	statement_value	Q29966545	1	1
qid	statement_value	Q2997043	1	1
qid	statement_value	Q2997126	1	1
qid	statement_value	Q2999	1	1
qid	statement_value	Q3	1	1
qid	statement_value	Q30	5	5
qid	statement_value	Q30002353	2	2
qid	statement_value	Q3001277	1	1
qid	statement_value	Q3001412	1	1
qid	statement_value	Q30014638	1	1
qid	statement_value	Q3001592	1	1
qid	statement_value	Q30017	2	2
qid	statement_value	Q3001723	1	1
qid	statement_value	Q3002092	1	1
qid	statement_value	Q30022	1	1
qid	statement_value	Q30024	1	1
qid	statement_value	Q30026	1	1
qid	statement_value	Q3003153	1	1
qid	statement_value	Q30034	1	1
qid	statement_value	Q3003861	1	1
qid	statement_value	Q3004	1	1
qid	statement_value	Q300472	1	1
qid	statement_value	Q30056	1	1
qid	statement_value	Q3006816	1	1
qid	statement_value	Q3007386	1	1
qid	statement_value	Q300892	1	1
qid	statement_value	Q30089794	1	1
qid	statement_value	Q30090244	1	1
qid	statement_value	Q300942	1	1
qid	statement_value	Q300959	1	1
qid	statement_value	Q30097	1	1
qid	statement_value	Q3010	1	1
qid	statement_value	Q30103	1	1
qid	statement_value	Q3012	1	1
qid	statement_value	Q30121	3	3
qid	statement_value	Q3012659	1	1
qid	statement_value	Q3012665	1	1
qid	statement_value	Q3012667	1	1
qid	statement_value	Q301657	1	1
qid	statement_value	Q30178	1	1
qid	statement_value	Q30185	4	4
qid	statement_value	Q301897	2	2
qid	statement_value	Q30197	1	1
qid	statement_value	Q30198	1	1
qid	statement_value	Q3020602	1	1
qid	statement_value	Q30219	1	1
qid	statement_value	Q302497	1	1
qid	statement_value	Q30258	1	1
qid	statement_value	Q30263	1	1
qid	statement_value	Q3026325	1	1
qid	statement_value	Q30277550	1	1
qid	statement_value	Q302780	1	1
qid	statement_value	Q30295815	1	1
qid	statement_value	Q30301727	1	1
qid	statement_value	Q3030248	1	1
qid	statement_value	Q30309605	1	1
qid	statement_value	Q3031	8	8
qid	statement_value	Q30322502	1	1
qid	statement_value	Q3032333	1	1
qid	statement_value	Q30323956	2	2
qid	statement_value	Q3032536	1	1
qid	statement_value	Q3032559	1	1
qid	statement_value	Q3033	1	1
qid	statement_value	Q3033123	1	1
qid	statement_value	Q30347736	1	1
qid	statement_value	Q303486	1	1
qid	statement_value	Q3035707	1	1
qid	statement_value	Q3037	1	1
qid	statement_value	Q303790	1	1
qid	statement_value	Q3042	1	1
qid	statement_value	Q3044808	1	1
qid	statement_value	Q30461	2	2
qid	statement_value	Q3046146	1	1
qid	statement_value	Q3046670	1	1
qid	statement_value	Q304673	1	1
qid	statement_value	Q305012	1	1
qid	statement_value	Q305026	1	1
qid	statement_value	Q30504649	1	1
qid	statement_value	Q305083	1	1
qid	statement_value	Q30513971	1	1
qid	statement_value	Q30515	1	1
qid	statement_value	Q305186	1	1
qid	statement_value	Q3052382	1	1
qid	statement_value	Q3053334	8	8
qid	statement_value	Q3053337	7	7
qid	statement_value	Q3053970	2	2
qid	statement_value	Q3055126	2	2
qid	statement_value	Q3055155	1	1
qid	statement_value	Q3055347	1	1
qid	statement_value	Q3055388	1	1
qid	statement_value	Q3059014	1	1
qid	statement_value	Q3059502	1	1
qid	statement_value	Q3059530	1	1
qid	statement_value	Q306093	1	1
qid	statement_value	Q3064117	1	1
qid	statement_value	Q306602	1	1
qid	statement_value	Q30682903	1	1
qid	statement_value	Q306845	1	1
qid	statement_value	Q306919	1	1
qid	statement_value	Q3069732	1	1
qid	statement_value	Q3070	1	1
qid	statement_value	Q3071551	1	1
qid	statement_value	Q3071680	1	1
qid	statement_value	Q3073047	1	1
qid	statement_value	Q30740797	1	1
qid	statement_value	Q3075	1	1
qid	statement_value	Q3075052	1	1
qid	statement_value	Q3075310	1	1
qid	statement_value	Q30753300	1	1
qid	statement_value	Q307732	1	1
qid	statement_value	Q3077464	1	1
qid	statement_value	Q308	1	1
qid	statement_value	Q3080526	1	1
qid	statement_value	Q308194	2	2
qid	statement_value	Q308229	1	1
qid	statement_value	Q3082509	1	1
qid	statement_value	Q30849	1	1
qid	statement_value	Q308678	1	1
qid	statement_value	Q308841	1	1
qid	statement_value	Q308859	1	1
qid	statement_value	Q308881	1	1
qid	statement_value	Q3089784	1	1
qid	statement_value	Q309	4	4
qid	statement_value	Q30903	1	1
qid	statement_value	Q309100	1	1
qid	statement_value	Q3091956	1	1
qid	statement_value	Q309217	1	1
qid	statement_value	Q309250	1	1
qid	statement_value	Q309314	1	1
qid	statement_value	Q309383	1	1
qid	statement_value	Q3094766	1	1
qid	statement_value	Q3095365	1	1
qid	statement_value	Q30971	1	1
qid	statement_value	Q3099723	1	1
qid	statement_value	Q309994	1	1
qid	statement_value	Q31	4	4
qid	statement_value	Q3100180	1	1
qid	statement_value	Q310229	2	2
qid	statement_value	Q31029	1	1
qid	statement_value	Q3103421	1	1
qid	statement_value	Q3104	1	1
qid	statement_value	Q31063	1	1
qid	statement_value	Q310667	3	3
qid	statement_value	Q31087	1	1
qid	statement_value	Q3108904	1	1
qid	statement_value	Q3109261	42	42
qid	statement_value	Q310957	1	1
qid	statement_value	Q3109696	1	1
qid	statement_value	Q31118	1	1
qid	statement_value	Q3112866	1	1
qid	statement_value	Q311310	1	1
qid	statement_value	Q311448	1	1
qid	statement_value	Q3115353	1	1
qid	statement_value	Q3115521	2	2
qid	statement_value	Q3116510	1	1
qid	statement_value	Q311666	1	1
qid	statement_value	Q31184	2	2
qid	statement_value	Q3118683	1	1
qid	statement_value	Q312016	1	1
qid	statement_value	Q312038	1	1
qid	statement_value	Q3120692	1	1
qid	statement_value	Q31208391	1	1
qid	statement_value	Q312111	1	1
qid	statement_value	Q3121375	1	1
qid	statement_value	Q312468	1	1
qid	statement_value	Q3126	1	1
qid	statement_value	Q3126128	2	2
qid	statement_value	Q31273854	1	1
qid	statement_value	Q3127419	1	1
qid	statement_value	Q3127570	1	1
qid	statement_value	Q3127593	1	1
qid	statement_value	Q3127709	1	1
qid	statement_value	Q313	3	3
qid	statement_value	Q31301317	2	2
qid	statement_value	Q31302964	1	1
qid	statement_value	Q3130638	1	1
qid	statement_value	Q3132	1	1
qid	statement_value	Q3133	2	2
qid	statement_value	Q313301	1	1
qid	statement_value	Q3133368	1	1
qid	statement_value	Q31354462	1	1
qid	statement_value	Q313768	1	1
qid	statement_value	Q3139490	1	1
qid	statement_value	Q314003	1	1
qid	statement_value	Q314024	1	1
qid	statement_value	Q3142	1	1
qid	statement_value	Q3142557	1	1
qid	statement_value	Q31427	2	2
qid	statement_value	Q3142898	1	1
qid	statement_value	Q3143131	1	1
qid	statement_value	Q3144914	1	1
qid	statement_value	Q314576	1	1
qid	statement_value	Q31464082	2	2
qid	statement_value	Q3147441	1	1
qid	statement_value	Q31487	1	1
qid	statement_value	Q315	1	1
qid	statement_value	Q3150	3	3
qid	statement_value	Q3150728	1	1
qid	statement_value	Q3151	1	1
qid	statement_value	Q3151690	1	1
qid	statement_value	Q315247	1	1
qid	statement_value	Q31528	2	2
qid	statement_value	Q3152896	1	1
qid	statement_value	Q3154693	1	1
qid	statement_value	Q3155864	1	1
qid	statement_value	Q31576	1	1
qid	statement_value	Q315796	1	1
qid	statement_value	Q316	3	3
qid	statement_value	Q3160411	1	1
qid	statement_value	Q316182	1	1
qid	statement_value	Q31629	1	1
qid	statement_value	Q31645	1	1
qid	statement_value	Q316561	1	1
qid	statement_value	Q316849	1	1
qid	statement_value	Q31687	1	1
qid	statement_value	Q317	1	1
qid	statement_value	Q31726	1	1
qid	statement_value	Q3172759	1	1
qid	statement_value	Q3174392	1	1
qid	statement_value	Q31749783	1	1
qid	statement_value	Q317557	1	1
qid	statement_value	Q317623	1	1
qid	statement_value	Q3177204	1	1
qid	statement_value	Q3177653	1	1
qid	statement_value	Q3177968	1	1
qid	statement_value	Q317802	1	1
qid	statement_value	Q317857	1	1
qid	statement_value	Q317949	1	1
qid	statement_value	Q31796	1	1
qid	statement_value	Q318	3	3
qid	statement_value	Q3181348	1	1
qid	statement_value	Q31819505	1	1
qid	statement_value	Q3182649	2	2
qid	statement_value	Q318296	1	1
qid	statement_value	Q31837196	1	1
qid	statement_value	Q318375	1	1
qid	statement_value	Q31841949	1	1
qid	statement_value	Q31842002	1	1
qid	statement_value	Q31842042	1	1
qid	statement_value	Q31842223	1	1
qid	statement_value	Q31842648	1	1
qid	statement_value	Q318529	1	1
qid	statement_value	Q31855	1	1
qid	statement_value	Q3187040	1	1
qid	statement_value	Q31883501	1	1
qid	statement_value	Q318862	1	1
qid	statement_value	Q318887	1	1
qid	statement_value	Q318949	1	1
qid	statement_value	Q31895	1	1
qid	statement_value	Q319	1	1
qid	statement_value	Q319004	1	1
qid	statement_value	Q319013	1	1
qid	statement_value	Q319224	2	2
qid	statement_value	Q319226	3	3
qid	statement_value	Q31930755	1	1
qid	statement_value	Q319530	1	1
qid	statement_value	Q319544	1	1
qid	statement_value	Q319582	1	1
qid	statement_value	Q3196	1	1
qid	statement_value	Q319604	1	1
qid	statement_value	Q319608	1	1
qid	statement_value	Q3196196	1	1
qid	statement_value	Q31963	1	1
qid	statement_value	Q319636	1	1
qid	statement_value	Q3196494	1	1
qid	statement_value	Q319676	1	1
qid	statement_value	Q3198	1	1
qid	statement_value	Q319822	1	1
qid	statement_value	Q31983622	1	1
qid	statement_value	Q3198719	1	1
qid	statement_value	Q319899	1	1
qid	statement_value	Q319972	1	1
qid	statement_value	Q31998367	1	1
qid	statement_value	Q3199915	2	2
qid	statement_value	Q32	4	4
qid	statement_value	Q320018	1	1
qid	statement_value	Q3200265	1	1
qid	statement_value	Q320173	1	1
qid	statement_value	Q32043	3	3
qid	statement_value	Q320433	1	1
qid	statement_value	Q320510	1	1
qid	statement_value	Q32055336	1	1
qid	statement_value	Q32055544	1	1
qid	statement_value	Q320599	1	1
qid	statement_value	Q3206	1	1
qid	statement_value	Q32090	1	1
qid	statement_value	Q32099	1	1
qid	statement_value	Q320999	2	2
qid	statement_value	Q321	1	1
qid	statement_value	Q321017	1	1
qid	statement_value	Q321046	1	1
qid	statement_value	Q32133950	1	1
qid	statement_value	Q3214	1	1
qid	statement_value	Q321407	1	1
qid	statement_value	Q3214444	1	1
qid	statement_value	Q32145	1	1
qid	statement_value	Q321495	1	1
qid	statement_value	Q3215756	2	2
qid	statement_value	Q3215980	1	1
qid	statement_value	Q3217327	1	1
qid	statement_value	Q3217573	1	1
qid	statement_value	Q321767	1	1
qid	statement_value	Q32198356	2	2
qid	statement_value	Q32198402	2	2
qid	statement_value	Q322324	1	1
qid	statement_value	Q3223979	1	1
qid	statement_value	Q322447	1	1
qid	statement_value	Q322481	1	1
qid	statement_value	Q322483	1	1
qid	statement_value	Q322563	1	1
qid	statement_value	Q322732	1	1
qid	statement_value	Q322787	2	2
qid	statement_value	Q3228793	1	1
qid	statement_value	Q322898	1	1
qid	statement_value	Q3229	1	1
qid	statement_value	Q322948	2	2
qid	statement_value	Q322996	1	1
qid	statement_value	Q3230	2	2
qid	statement_value	Q3230686	1	1
qid	statement_value	Q323225	1	1
qid	statement_value	Q3235198	1	1
qid	statement_value	Q3235597	1	1
qid	statement_value	Q3235978	1	1
qid	statement_value	Q3236003	1	1
qid	statement_value	Q3237872	1	1
qid	statement_value	Q3238275	1	1
qid	statement_value	Q3238556	1	1
qid	statement_value	Q324	1	1
qid	statement_value	Q3240003	1	1
qid	statement_value	Q3240539	2	2
qid	statement_value	Q3240715	1	1
qid	statement_value	Q3241121	1	1
qid	statement_value	Q3241599	1	1
qid	statement_value	Q3241915	1	1
qid	statement_value	Q3241972	3	3
qid	statement_value	Q3242086	1	1
qid	statement_value	Q3242199	2	2
qid	statement_value	Q324305	1	1
qid	statement_value	Q3243461	1	1
qid	statement_value	Q3244962	1	1
qid	statement_value	Q3246226	2	2
qid	statement_value	Q3246609	1	1
qid	statement_value	Q3247505	1	1
qid	statement_value	Q32489	1	1
qid	statement_value	Q3249551	1	1
qid	statement_value	Q3249808	1	1
qid	statement_value	Q3251291	1	1
qid	statement_value	Q32518	1	1
qid	statement_value	Q325253	1	1
qid	statement_value	Q3253281	5	5
qid	statement_value	Q325358	2	2
qid	statement_value	Q325380	1	1
qid	statement_value	Q3254028	639	639
qid	statement_value	Q3256519	1	1
qid	statement_value	Q32566	1	1
qid	statement_value	Q3257686	1	1
qid	statement_value	Q3257782	1	1
qid	statement_value	Q3257809	1	1
qid	statement_value	Q3258041	1	1
qid	statement_value	Q3258659	1	1
qid	statement_value	Q325872	1	1
qid	statement_value	Q326015	1	1
qid	statement_value	Q326139	1	1
qid	statement_value	Q326259	1	1
qid	statement_value	Q3263397	1	1
qid	statement_value	Q326358	2	2
qid	statement_value	Q326359	1	1
qid	statement_value	Q326426	1	1
qid	statement_value	Q3264451	1	1
qid	statement_value	Q3265221	2	2
qid	statement_value	Q3265222	1	1
qid	statement_value	Q326653	1	1
qid	statement_value	Q3266850	1	1
qid	statement_value	Q326710	1	1
qid	statement_value	Q327005	1	1
qid	statement_value	Q327029	1	1
qid	statement_value	Q327055	1	1
qid	statement_value	Q327065	1	1
qid	statement_value	Q327115	1	1
qid	statement_value	Q3271935	1	1
qid	statement_value	Q3271948	1	1
qid	statement_value	Q327197	1	1
qid	statement_value	Q3272021	1	1
qid	statement_value	Q327209	1	1
qid	statement_value	Q327245	1	1
